stop_name,type,line_name,stop_id,location,identifier
Cyclopstrasse Ecke Oranienburgerstrasse,autobus,A15,1965246,,
Alt-Wittenau Ecke Oranienburgerstrasse,autobus,A15,1965247,"52.58969312574067, 13.334180930412149",
Breitenbachstrasse Ecke Eichborndamm,autobus,A15,1965248,"52.57783789535704, 13.314837431368987",
Holzhauserstrasse Ecke Breitenbachstrasse,autobus,A15,1965249,,
Borsigwalderweg Ecke Ecke Conradstrasse,autobus,A15,1965250,,
Gorkistrasse Ecke Ziekowstrasse,autobus,A15,1965251,"52.59056318133497, 13.291987805164116",
Hermsdorferdamm Ecke Karolinenstrasse,autobus,A15,1965252,,
Schulzendorferstrasse Ecke Hermsdorferdamm,autobus,A15,1965253,,
Dominikus Krankenhaus,autobus,A15,1965254,,
Donnersmarckplatz,autobus,A15,1965255,"52.62982465046043, 13.28047497184123",
Zeitlingerplatz,autobus,A15,1965256,,
Am Pilz,autobus,A15,1965257,"52.64251497264632, 13.300908054411988",
Invalidensiedlung,autobus,A15,1965258,,
Osloerstrasse Ecke Koloniestrasse,autobus,A16,1965259,,
Luise-Schroeder-Platz,autobus,A16,1965260,,
Virchow-Krankenhaus,autobus,A16,1965261,"52.54371513062133, 13.339317916518894",
Fennstrasse Ecke Tegelerstrasse,autobus,A16,1965262,,
Wilsnackerstrasse Ecke Perlebergerstrasse,autobus,A16,1965263,,
Hansaplatz,autobus,A16,1965264,"52.5179343319099, 13.342038193257153",
Großer Stern,autobus,A16,1965265,"52.514524715463295, 13.349933192922938",
Lützowplatz,autobus,A16,1965266,"52.505029017314186, 13.351822867208506",
Nollendorfplatz,autobus,A16,1965267,"52.49968843634292, 13.353086438468269",
Wiesbadenerstrasse Ecke Südwestkorso,autobus,A16,1965268,,
Englerallee,autobus,A16,1965269,"52.46177802552459, 13.304473295414123",
"Grunewald, Fontanestrasse",autobus,A17,1965270,"52.48728923056679, 13.263800173256355",
Hagenplatz,autobus,A17,1965271,"52.483382973651, 13.265818700272884",
Roseneck,autobus,A17,1965272,"52.47580089902253, 13.282411270445099",
Warnemünderstrasse Ecke Breitestrasse,autobus,A17,1965273,,
U-Bhf. Rüdesheimerplatz,autobus,A17,1965274,,
Schloßstrasse Ecke Rheinstrasse,autobus,A17,1965275,"52.46496454491197, 13.328487911230798",
Rathaus Steglitz,autobus,A17,1965276,"52.45563377647203, 13.321050784344678",
Stadtpark,autobus,A17,1965277,"52.44890555557147, 13.338827669086982",
Stadion Lichterfelde,autobus,A17,1965278,"52.43867922703144, 13.325050443019501",
Königsbergerstrasse Ecke Ostpreußendamm,autobus,A17,1965279,,
Oberhoferplatz,autobus,A17,1965280,,
Saaleckplatz,autobus,A17,1965281,"52.41629158246214, 13.323941962356194",
Sophie-Charlotte-Strasse Ecke Clayallee,autobus,A18,1965282,,
Scharfestrasse Ecke Clayallee,autobus,A18,1965283,,
Mittelstrasse Ecke Potsdamerstrasse,autobus,A18,1965284,,
Wolzogenstrasse Ecke Potsdamerchaussee,autobus,A18,1965285,,
Spanischeallee Ecke Potsdamerchaussee,autobus,A18,1965286,,
Waldfriedhof,autobus,A18,1965287,"52.42599572508999, 13.209246048971062",
Quantzstrasse Ecke Potsdamerchaussee,autobus,A18,1965288,,
Kronprinzessinnenweg Ecke Königsstrasse,autobus,A18,1965289,,
Am Großen Wannsee Ecke Königsstrasse,autobus,A18,1965290,,
