stop_id,stop_name,type,location,in_lines,identifier,line_name,district,neighborhood,east_west_admin
1965840,Steinstrasse Ecke Bahnhofstrasse,autobus,"52.38670377,13.39856724",,,AS2,Tempelhof-Schöneberg,Lichtenrade,west
1965841,Seesenerstrasse Ecke Hohenzollerndamm,autobus,"52.48846116,13.30215002",,,AS3,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965842,Pücklerstrasse Ecke Clayallee,autobus,"52.46857085,13.27839710",,,AS3,Steglitz-Zehlendorf,Dahlem,west
1965843,Königin-Luise-Strasse Ecke Clayallee,autobus,"52.46048317,13.27487914",,,AS3,Steglitz-Zehlendorf,Dahlem,west
1965844,Winifriedstrasse Ecke Clayallee,autobus,"52.43922923,13.26287138",,,AS3,Steglitz-Zehlendorf,Zehlendorf,west
1965845,Clayallee Ecke Berlinerstrasse,autobus,"52.43506128,13.26045832",,,AS3,Steglitz-Zehlendorf,Zehlendorf,west
1965846,Savignyplatz,autobus,"52.50585291,13.32187247",,,AS4,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965847,Leibnizstrasse Ecke Kantstrasse,autobus,"52.50628812,13.31395372",,,AS4,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965848,Wilmersdorferstrasse Ecke Kantstrasse,autobus,"52.50669450,13.30667544",,,AS4,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965849,Wundtstrasse Ecke Neue Kantstrasse,autobus,"52.50644122,13.28374229",,,AS4,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965850,Messedamm Ecke Neue Kantstrasse,autobus,"52.50646481,13.28039967",,,AS4,Charlottenburg-Wilmersdorf,Westend,west
1965851,Spanische Allee Ecke Kronprinzessinnenweg,autobus,"52.43381203,13.18936731",,,AS4,Steglitz-Zehlendorf,Nikolassee,west
1965852,Am Großen Wannsee Ecke Königstrasse,autobus,"52.42050256,13.16717980",,,AS4,Steglitz-Zehlendorf,Wannsee,west
1965853,Kladow,ferry,"52.45151499,13.14796194",,,Kladow <> Wannsee,Spandau,Kladow,west
1965854,Wannsee,ferry,"52.42192802,13.17581596",,,Kladow <> Wannsee,Steglitz-Zehlendorf,Wannsee,west
1965855,Gesundbrunnen,s-bahn,"52.54861111,13.38944444",,Q111239092,KBS 100,Mitte,Gesundbrunnen,west
1965856,Wedding,s-bahn,"52.54250000,13.36610000",,Q638604,KBS 100,Mitte,Wedding,west
1965857,Putlitzstr.,s-bahn,"52.53600000,13.34400000",,Q465972,KBS 100,Mitte,Moabit,west
1965858,Beusselstr.,s-bahn,"52.53444444,13.32916667",,Q323219,KBS 100,Mitte,Moabit,west
1965859,Jungfernheide,s-bahn,"52.53035000,13.29943333",,Q110977325,KBS 100,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,west
1965860,Westend,s-bahn,"52.51810000,13.28440000",,Q323214,KBS 100,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965861,Witzleben,s-bahn,"52.50780000,13.28360000",,Q321266,KBS 100,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965862,Westkreuz,s-bahn,"52.50110000,13.28390000",,Q678125,KBS 100,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965863,Halensee,s-bahn,"52.49610000,13.29060000",,Q800476,KBS 100,Charlottenburg-Wilmersdorf,Halensee,west
1965864,Hohenzollerndamm,s-bahn,"52.48850000,13.30040000",,Q800503,KBS 100,Charlottenburg-Wilmersdorf,Halensee,west
1965865,Schmargendorf,s-bahn,"52.47967222,13.31244167",,Q302810,KBS 100,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965866,Wilmersdorf,s-bahn,"52.47765833,13.32852500",,Q464094,KBS 100,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965867,Innsbrucker Platz,s-bahn,"52.47860000,13.34390000",,Q111263876,KBS 100,Tempelhof-Schöneberg,Schöneberg,east
1965868,Schöneberg,s-bahn,"52.47940000,13.35170000",,Q543855,KBS 100,Tempelhof-Schöneberg,Schöneberg,east
1965869,Papestr.,s-bahn,"52.47560000,13.36440000",,Q111323139,KBS 100,Tempelhof-Schöneberg,Schöneberg,east
1965870,Tempelhof,s-bahn,"52.47080000,13.38540000",,Q111264368,KBS 100,Tempelhof-Schöneberg,Tempelhof,west
1965871,Hermannstr.,s-bahn,"52.46750000,13.43111111",,Q111263802,KBS 100,Neukölln,Neukölln,east
1965872,Neukölln,s-bahn,"52.46916667,13.44166667",,Q111325412,KBS 100,Neukölln,Neukölln,east
1965873,Sonnenallee,s-bahn,"52.47300000,13.45580000",,Q481364,KBS 100,Neukölln,Neukölln,east
1965874,Siemensstadt-Fürstenbrunn,s-bahn,"52.52800000,13.26950000",,Q18747940,KBS 100a,Charlottenburg-Wilmersdorf,Westend,west
1965875,Spandau,s-bahn,"52.53200000,13.20890000",,Q800491,KBS 100a,Spandau,Spandau,west
1965876,Spandau West,s-bahn,"52.53470000,13.19580000",,Q111325678,KBS 100a,Spandau,Spandau,west
1965877,Staaken,s-bahn,"52.53780000,13.14140000",,Q477545,KBS 100a,Spandau,Staaken,west
1965878,Wernerwerk,s-bahn,"52.53486300,13.27599000",,Q96077001,KBS 100b,Spandau,Siemensstadt,west
1965879,Siemensstadt,s-bahn,"52.53923000,13.26365000",,Q96080453,KBS 100b,Spandau,Siemensstadt,west
1965880,Gartenfeld,s-bahn,"52.54695000,13.24882000",,Q96080469,KBS 100b,Spandau,Siemensstadt,west
1965881,Heiligensee,s-bahn,"52.62470000,13.22920000",,Q800475,KBS 100c,Reinickendorf,Heiligensee,west
1965882,Schulzendorf (b Tegel),s-bahn,"52.61280000,13.24620000",,Q800487,KBS 100c,Reinickendorf,Heiligensee,west
1965883,Tegel,s-bahn,"52.58860000,13.28940000",,Q800493,KBS 100c,Reinickendorf,Tegel,west
1965884,Eichbornstr.,s-bahn,"52.57760000,13.31690000",,Q800500,KBS 100c,Reinickendorf,Reinickendorf,west
1965885,Wittenau (Kremmener Bahn),s-bahn,"52.59701300,13.33432900",,Q111264319,KBS 100c,Reinickendorf,Wittenau,west
1965886,Reinickendorf,s-bahn,"52.57790000,13.35060000",,Q800496,KBS 100c,Reinickendorf,Reinickendorf,west
1965887,Schönholz,s-bahn,"52.57140000,13.38140000",,Q800490,KBS 100c,Reinickendorf,Reinickendorf,west
1965888,Wollankstr.,s-bahn,"52.56515250,13.39236270",,Q800515,KBS 100c,Pankow,Pankow,east
1965889,Humboldthain,s-bahn,"52.54510000,13.37960000",,Q481276,KBS 100c,Mitte,Gesundbrunnen,west
1965890,Friedrichstr.,s-bahn,"52.52027778,13.38694444",,Q111219456,KBS 100c,Mitte,Mitte,east
1965891,Anhalter Bahnhof,s-bahn,"52.50305556,13.38194444",,Q111324573,KBS 100c,Friedrichshain-Kreuzberg,Kreuzberg,west
1965892,Yorckstr.,s-bahn,"52.49177778,13.37214167",,Q21776729,KBS 100c,Tempelhof-Schöneberg,Schöneberg,east
1965893,Priesterweg,s-bahn,"52.46010000,13.35630000",,Q800508,KBS 100c,Tempelhof-Schöneberg,Schöneberg,east
1965894,Mariendorf,s-bahn,"52.44780000,13.36090000",,Q800497,KBS 100c,Tempelhof-Schöneberg,Tempelhof,west
1965895,Marienfelde,s-bahn,"52.42420000,13.37470000",,Q800485,KBS 100c,Tempelhof-Schöneberg,Marienfelde,west
1965896,Buckower Ch.,s-bahn,"52.41030000,13.38290000",,Q800499,KBS 100c,Tempelhof-Schöneberg,Marienfelde,west
1965897,Lichtenrade,s-bahn,"52.38760000,13.39630000",,Q6543354,KBS 100c,Tempelhof-Schöneberg,Lichtenrade,west
1965898,Südende,s-bahn,"52.44810000,13.35360000",,Q800511,KBS 100d,Steglitz-Zehlendorf,Steglitz,west
1965899,Lankwitz,s-bahn,"52.43860000,13.34170000",,Q800481,KBS 100d,Steglitz-Zehlendorf,Lankwitz,west
1965900,Lichterfelde Ost,s-bahn,"52.43000000,13.32890000",,Q111311299,KBS 100d,Steglitz-Zehlendorf,Lichterfelde,west
1965901,Lichterfelde Süd,s-bahn,"52.41000000,13.30860000",,Q800482,KBS 100d,Steglitz-Zehlendorf,Lichterfelde,west
1965902,Frohnau,s-bahn,"52.63250000,13.29020000",,Q800472,KBS 100e,Reinickendorf,Frohnau,west
1965903,Hermsdorf,s-bahn,"52.61780000,13.30690000",,Q263189,KBS 100e,Reinickendorf,Hermsdorf,west
1965904,Waidmannslust,s-bahn,"52.60640000,13.32100000",,Q800492,KBS 100e,Reinickendorf,Waidmannslust,west
1965905,Wittenau (Nordbahn),s-bahn,"52.59701300,13.33432900",,Q111264319,KBS 100e,Reinickendorf,Wittenau,west
1965906,Wilhelmsruh,s-bahn,"52.58140000,13.36310000",,Q800495,KBS 100e,Reinickendorf,Reinickendorf,west
1965907,Großgörschenstr.,s-bahn,"52.49227450,13.36785880",,Q21776726,KBS 100e,Tempelhof-Schöneberg,Schöneberg,east
1965908,Friedenau,s-bahn,"52.47000000,13.34100000",,Q800471,KBS 100e,Tempelhof-Schöneberg,Schöneberg,east
1965909,Feuerbachstr.,s-bahn,"52.46361111,13.33277778",,Q800501,KBS 100e,Steglitz-Zehlendorf,Steglitz,west
1965910,Steglitz,s-bahn,"52.45620000,13.32160000",,Q111264179,KBS 100e,Steglitz-Zehlendorf,Steglitz,west
1965911,Botanischer Garten,s-bahn,"52.44806000,13.30722000",,Q800498,KBS 100e,Steglitz-Zehlendorf,Lichterfelde,west
1965912,Lichterfelde West,s-bahn,"52.44330000,13.29470000",,Q111327103,KBS 100e,Steglitz-Zehlendorf,Lichterfelde,west
1965913,Sundgauer Str.,s-bahn,"52.43629100,13.27377200",,Q800513,KBS 100e,Steglitz-Zehlendorf,Zehlendorf,west
1965914,Zehlendorf,s-bahn,"52.43090000,13.25840000",,Q737962,KBS 100e,Steglitz-Zehlendorf,Zehlendorf,west
1965915,Lindenthaler Allee,s-bahn,"52.43750000,13.23250000",,Q315891,KBS 100e,Steglitz-Zehlendorf,Zehlendorf,west
1965916,Schlachtensee,s-bahn,"52.44010000,13.21530000",,Q800509,KBS 100e,Steglitz-Zehlendorf,Zehlendorf,west
1965917,Nikolassee,s-bahn,"52.43170000,13.19330000",,Q637052,KBS 100e,Steglitz-Zehlendorf,Nikolassee,west
1965918,Wannsee,s-bahn,"52.42140000,13.17920000",,Q111325896,KBS 100e,Steglitz-Zehlendorf,Wannsee,west
1965919,Düppel-Kleinmachnow,s-bahn,"52.42138889,13.22666667",,Q44763529,KBS 100f,Steglitz-Zehlendorf,Nikolassee,west
1965920,Lehrter Stadtbahnhof,s-bahn,"52.52530000,13.36940000",,Q821299,KBS 100g,Mitte,Moabit,west
1965921,Bellevue,s-bahn,"52.52000000,13.34805556",,Q374018,KBS 100g,Mitte,Hansaviertel,west
1965922,Tiergarten,s-bahn,"52.51440000,13.33650000",,Q572112,KBS 100g,Mitte,Hansaviertel,west
1965923,Zoologischer Garten,s-bahn,"52.50722222,13.33250000",,Q111326238,KBS 100g,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965924,Savignyplatz,s-bahn,"52.50517460,13.31906590",,Q554382,KBS 100g,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965925,Charlottenburg,s-bahn,"52.50472222,13.30333333",,Q111326217,KBS 100g,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965926,Eichkamp,s-bahn,"52.49870000,13.27020000",,Q800504,KBS 100g,Charlottenburg-Wilmersdorf,Westend,west
1965927,Heerstr.,s-bahn,"52.50860000,13.25860000",,Q800502,KBS 100g,Charlottenburg-Wilmersdorf,Westend,west
1965928,Olympiastadion,s-bahn,"52.51100000,13.24160000",,Q800506,KBS 100g,Charlottenburg-Wilmersdorf,Westend,west
1965929,Pichelsberg,s-bahn,"52.51030000,13.22710000",,Q800488,KBS 100g,Charlottenburg-Wilmersdorf,Westend,west
1965930,Grunewald,s-bahn,"52.48920000,13.26140000",,Q457266,KBS 100h,Charlottenburg-Wilmersdorf,Westend,west
1965931,Köllnische Heide,s-bahn,"52.46940000,13.46750000",,Q800505,KBS 100k,Neukölln,Neukölln,east
1965932,Schlesisches Tor,u-bahn,"52.50083333,13.44166667",,Q602282,A I,Friedrichshain-Kreuzberg,Kreuzberg,west
1965933,Görlitzer Bahnhof (Oranienstr.),u-bahn,"52.49920000,13.42800000",,Q597759,A I,Friedrichshain-Kreuzberg,Kreuzberg,west
1965934,Kottbusser Tor,u-bahn,"52.49916667,13.41805556",,Q819768,A I,Friedrichshain-Kreuzberg,Kreuzberg,west
1965935,Prinzenstr.,u-bahn,"52.49833333,13.40611111",,Q689797,A I,Friedrichshain-Kreuzberg,Kreuzberg,west
1965936,Hallesches Tor,u-bahn,"52.49777778,13.39111111",,Q658302,A I,Friedrichshain-Kreuzberg,Kreuzberg,west
1965937,Gleisdreieck,u-bahn,"52.49952000,13.37409000",,Q678372,A I,Friedrichshain-Kreuzberg,Kreuzberg,west
1965938,Kurfürstenstr.,u-bahn,"52.50000000,13.36194444",,Q690203,A I,Mitte,Tiergarten,west
1965939,Nollendorfplatz,u-bahn,"52.49916667,13.35388889",,Q571039,A I,Tempelhof-Schöneberg,Schöneberg,east
1965940,Wittenbergplatz,u-bahn,"52.50194444,13.34305556",,Q692727,A I,Tempelhof-Schöneberg,Schöneberg,east
1965941,Zoologischer Garten,u-bahn,"52.50586690,13.33302360",,Q4024764,A I,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965942,Ernst-Reuter-Platz,u-bahn,"52.51194444,13.32222222",,Q658361,A I,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965943,Deutsche Oper (Bismarckstr.),u-bahn,"52.51194444,13.31055556",,Q869501,A I,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965944,Sophie-Charlotte-Platz,u-bahn,"52.51083333,13.29666667",,Q657879,A I,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965945,Kaiserdamm (Messedamm),u-bahn,"52.51000000,13.28220000",,Q656409,A I,Charlottenburg-Wilmersdorf,Westend,west
1965946,Theodor-Heuss-Platz,u-bahn,"52.50972222,13.27305556",,Q657857,A I,Charlottenburg-Wilmersdorf,Westend,west
1965947,Ruhleben,u-bahn,"52.52555556,13.24138889",,Q656401,A I,Charlottenburg-Wilmersdorf,Westend,west
1965948,Möckernbrücke,u-bahn,"52.49916667,13.38277778",,Q704716,A II,Friedrichshain-Kreuzberg,Kreuzberg,west
1965949,Augsburger Str.,u-bahn,"52.50055600,13.33638900",,Q667035,A II,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965950,Spichernstrasse,u-bahn,"52.49638889,13.33055556",,Q667046,A II,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965951,Hohenzollernplatz,u-bahn,"52.49388889,13.32500000",,Q571570,A II,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965952,Fehrbelliner Platz,u-bahn,"52.49027778,13.31444444",,Q663245,A II,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965953,Heidelberger Platz,u-bahn,"52.47980833,13.31323611",,Q21777872,A II,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965954,Rüdesheimer Platz,u-bahn,"52.47333333,13.31444444",,Q167147,A II,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965955,Breitenbachplatz,u-bahn,"52.46638889,13.30805556",,Q571339,A II,Steglitz-Zehlendorf,Dahlem,west
1965956,Podbielskiallee,u-bahn,"52.46444444,13.29638889",,Q571324,A II,Steglitz-Zehlendorf,Dahlem,west
1965957,Dahlem-Dorf,u-bahn,"52.45694444,13.28944444",,Q668585,A II,Steglitz-Zehlendorf,Dahlem,west
1965958,Thielplatz,u-bahn,"52.45111111,13.28222222",,Q571331,A II,Steglitz-Zehlendorf,Dahlem,west
1965959,Oskar-Helene-Heim,u-bahn,"52.45027778,13.26972222",,Q681336,A II,Steglitz-Zehlendorf,Dahlem,west
1965960,Onkel Toms Hütte,u-bahn,"52.45027778,13.25333333",,Q389214,A II,Steglitz-Zehlendorf,Zehlendorf,west
1965961,Krumme Lanke,u-bahn,"52.44333333,13.24138889",,Q663945,A II,Steglitz-Zehlendorf,Zehlendorf,west
1965962,Richard-Wagner-Platz,u-bahn,"52.51750000,13.30638889",,Q662201,A III,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965963,Bayerischer Platz,u-bahn,"52.48833333,13.34027778",,Q668574,B I,Tempelhof-Schöneberg,Schöneberg,east
1965964,Innsbrucker Platz,u-bahn,"52.47860000,13.34390000",,Q10275871,B I,Tempelhof-Schöneberg,Schöneberg,east
1965965,Kurfürstendamm,u-bahn,"52.50416667,13.33277778",,Q663933,B III,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965966,Uhlandstrasse,u-bahn,"52.49368292,13.32361138",,,B III,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965967,Tegel,u-bahn,"52.58944000,13.28389000",,Q656090,C I,Reinickendorf,Tegel,west
1965968,Borsigwerke,u-bahn,"52.58190000,13.29070000",,Q525185,C I,Reinickendorf,Tegel,west
1965969,Holzhauser Str.,u-bahn,"52.57583333,13.29611111",,Q557566,C I,Reinickendorf,Tegel,west
1965970,Seidelstr. (Flughafen Tegel),u-bahn,"52.57111100,13.30277800",,Q557582,C I,Reinickendorf,Reinickendorf,west
1965971,Scharnweberstr. (Eichborndamm),u-bahn,"52.56694444,13.31277778",,Q557586,C I,Reinickendorf,Reinickendorf,west
1965972,Kurt-Schumacher-Platz,u-bahn,"52.56355556,13.32657222",,Q555916,C I,Reinickendorf,Reinickendorf,west
1965973,Afrikanische Str.,u-bahn,"52.56002778,13.33463333",,Q559239,C I,Mitte,Wedding,west
1965974,Rehberge,u-bahn,"52.55670000,13.34120000",,Q253850,C I,Mitte,Wedding,west
1965975,Seestr.,u-bahn,"52.55056000,13.35194000",,Q554391,C I,Mitte,Wedding,west
1965976,Leopoldplatz,u-bahn,"52.54650000,13.35910000",,Q1960809,C I,Mitte,Wedding,west
1965977,Bahnhof Wedding,u-bahn,"52.54250000,13.36611100",,Q4018733,C I,Mitte,Wedding,west
1965978,Reinickendorfer Str.,u-bahn,"52.53991111,13.37037778",,Q559249,C I,Mitte,Wedding,west
1965979,Bahnhof Friedrichstr. (Stadtbahn),u-bahn,"52.52011111,13.38830556",,Q3753274,C I,Mitte,Mitte,east
1965980,Kochstr.,u-bahn,"52.50589722,13.39061111",,Q201849,C I,Friedrichshain-Kreuzberg,Kreuzberg,west
1965981,Mehringdamm,u-bahn,"52.49388889,13.38833333",,Q657905,C I,Friedrichshain-Kreuzberg,Kreuzberg,west
1965982,Gneisenaustr.,u-bahn,"52.49138889,13.39555556",,Q668618,C I,Friedrichshain-Kreuzberg,Kreuzberg,west
1965983,Südstern,u-bahn,"52.48944444,13.40777778",,Q656081,C I,Friedrichshain-Kreuzberg,Kreuzberg,west
1965984,Hermannplatz,u-bahn,"52.48629000,13.42455000",,Q658929,C I,Neukölln,Neukölln,east
1965985,Rathaus Neukölln,u-bahn,"52.48166667,13.43416667",,Q628770,C I,Neukölln,Neukölln,east
1965986,Karl-Marx-Str.,u-bahn,"52.47611111,13.43916667",,Q519494,C I,Neukölln,Neukölln,east
1965987,Neukölln (Südring),u-bahn,"52.46944400,13.44222200",,Q21272767,C I,Neukölln,Neukölln,east
1965988,Grenzallee,u-bahn,"52.46333333,13.44388889",,Q571836,C I,Neukölln,Britz,west
1965989,Blaschkoallee,u-bahn,"52.45194444,13.44944444",,Q666911,C I,Neukölln,Britz,west
1965990,Parchimer Allee,u-bahn,"52.44472222,13.44944444",,Q571855,C I,Neukölln,Britz,west
1965991,Britz-Süd,u-bahn,"52.43777778,13.44805556",,Q571845,C I,Neukölln,Britz,west
1965992,Flughafen,u-bahn,"52.48555600,13.38583300",,Q557582,C II,Friedrichshain-Kreuzberg,Kreuzberg,west
1965993,Paradestr.,u-bahn,"52.47805556,13.38611111",,Q557543,C II,Tempelhof-Schöneberg,Tempelhof,west
1965994,Tempelhof (Südring),u-bahn,"52.47075000,13.38536111",,Q3983109,C II,Tempelhof-Schöneberg,Tempelhof,west
1965995,Gesundbrunnen,u-bahn,"52.54861100,13.38944400",,Q3761416,D,Mitte,Gesundbrunnen,west
1965996,Voltastr.,u-bahn,"52.54209300,13.39302200",,Q663308,D,Mitte,Gesundbrunnen,west
1965997,Moritzplatz,u-bahn,"52.50361111,13.41083333",,Q374225,D,Friedrichshain-Kreuzberg,Kreuzberg,west
1965998,Kottbusser Damm (Schönleinstr.),u-bahn,"52.49305556,13.42194444",,Q666868,D,Friedrichshain-Kreuzberg,Kreuzberg,west
1965999,Boddinstr.,u-bahn,"52.48000000,13.42527778",,Q819495,D,Neukölln,Neukölln,east
19651000,Leinestr.,u-bahn,"52.47277778,13.42833333",,Q668563,D,Neukölln,Neukölln,east
19651001,Amrumer Strasse,u-bahn,"52.54250000,13.35027778",,Q557577,G,Mitte,Wedding,west
19651002,Pulitzstrasse,u-bahn,"52.53679500,13.34272400",,Q4019188,G,Mitte,Moabit,west
19651003,Birkenstrasse,u-bahn,"52.53222222,13.34138889",,Q555998,G,Mitte,Moabit,west
19651004,Turmstrasse,u-bahn,"52.52585000,13.34135278",,Q571400,G,Mitte,Moabit,west
19651005,Hansaplatz,u-bahn,"52.51777778,13.34222222",,Q287552,G,Mitte,Hansaviertel,west
19651965870,Richard-Wagner-Platz,strassenbahn,"52.51739226,13.30650847",,,55,Charlottenburg-Wilmersdorf,Charlottenburg,west
19651965872,Pionierstrasse Ecke Zeppelinstrasse,autobus,"52.55151570,13.18550432",,,A63,Spandau,Falkenhagener Feld,west
19651965873,Rathaus Wannsee,autobus,"52.41842454,13.14881635",,,AS4,Steglitz-Zehlendorf,Wannsee,west
19650,"Marienfelde, Daimlerstrasse",tram,"52.42393712,13.38022295",,,15,Tempelhof-Schöneberg,Marienfelde,west
19651,Großbeerenstrasse Ecke Daimlerstrasse,tram,"52.42636276,13.37438168",,,15,Tempelhof-Schöneberg,Marienfelde,west
19652,Körtingstrasse Ecke Großbeerenstrasse,tram,"52.43481353,13.37831564",,,15,Tempelhof-Schöneberg,Mariendorf,west
19653,Mariendorferdamm Ecke Alt-Mariendorf,tram,"52.44016815,13.38730997",,,15,Tempelhof-Schöneberg,Mariendorf,west
19654,Imbrosweg Ecke Rixdorferstrasse,tram,"52.44352627,13.39862544",,,15,Tempelhof-Schöneberg,Mariendorf,west
19655,Mariendamm Friedhof,tram,"52.44953069,13.40475593",,,15,Tempelhof-Schöneberg,Mariendorf,west
19656,Industriestrasse Ecke Gottlieb-Dunkel-Strasse,tram,"52.45533607,13.40989571",,,15,Tempelhof-Schöneberg,Tempelhof,west
19657,Germaniastrasse Ecke Gottlieb-Dunkel-Strasse,tram,"52.46053987,13.41805889",,,15,Tempelhof-Schöneberg,Tempelhof,west
19658,"Frauenklinik, Mariendorferweg",tram,"52.46394991,13.42750955",,,15,Neukölln,Neukölln,east
19659,Hermannstrasse/Britzer Damm,tram,"52.46276073,13.43439092",,,15,Neukölln,Britz,west
196510,U-Bhf. Neukölln,tram,"52.46965568,13.44161494",,,15,Neukölln,Neukölln,east
196511,Richardstrasse Ecke Braunschweigerstrasse,tram,"52.47098038,13.44634551",,,15,Neukölln,Neukölln,east
196512,Saalestrasse Ecke Sonnenallee,tram,"52.47384843,13.45589857",,,15,Neukölln,Neukölln,east
196513,Dammweg Ecke Sonnenallee,tram,"52.47028918,13.46461967",,,15,Neukölln,Neukölln,east
196514,Schulenburgpark,tram,"52.46666061,13.47029259",,,15,Neukölln,Neukölln,east
196515,Gradestrasse Ecke Tempelhofer Weg,tram,"52.45253932,13.43305683",,,47,Neukölln,Britz,west
196516,U-Bhf. Blaschkoallee,tram,"52.45247429,13.44902591",,,47,Neukölln,Britz,west
196517,Buschkrugallee Ecke Blaschkoallee,tram,"52.45253092,13.45217109",,,47,Neukölln,Britz,west
196518,Onkel-Herse-Strasse Ecke Buschkrugallee,tram,"52.44824572,13.45392578",,,47,Neukölln,Britz,west
196519,Parchimerallee Ecke Buschkrugallee,tram,"52.44543069,13.45497615",,,47,Neukölln,Britz,west
196520,Grünerweg Ecke Buschkrugallee,tram,"52.44256249,13.45634565",,,47,Neukölln,Britz,west
196521,Krankenhaus Neukölln,tram,"52.43977054,13.45935906",,,47,Neukölln,Buckow,west
196522,Johannisthaler Chaussee Ecke Rudowerstrasse,tram,"52.43431775,13.46904333",,,47,Neukölln,Buckow,west
196523,Wildmeisterdamm Ecke Neuköllnerstrasse,tram,"52.42577675,13.48323925",,,47,Neukölln,Rudow,west
196524,Stubenrauchstrasse Ecke Neuköllnerstrasse,tram,"52.42416862,13.48544348",,,47,Neukölln,Rudow,west
196525,Köpenickerstrasse Ecke Neuköllnerstrasse,tram,"52.41693184,13.49408867",,,47,Neukölln,Rudow,west
196526,Groß-Ziethener-Chaussee Ecke Waltersdorferchaussee,tram,"52.41611361,13.49741897",,,47,Neukölln,Rudow,west
196527,"Rudow, Stadtgrenze",tram,"52.40149832,13.51359770",,,47P,Neukölln,Rudow,west
196528,Richard-Wagner-Platz,tram,"52.51757062,13.30624812",,,53,Charlottenburg-Wilmersdorf,Charlottenburg,west
196529,Luisenplatz,tram,"52.52039497,13.29942701",,,53,Charlottenburg-Wilmersdorf,Charlottenburg,west
196530,Klausenerplatz,tram,"52.51920201,13.29186737",,,53,Charlottenburg-Wilmersdorf,Charlottenburg,west
196531,Kirschenallee Ecke Spandauerdamm,tram,"52.52038534,13.26714901",,,53,Charlottenburg-Wilmersdorf,Westend,west
196532,Schloß Ruhwald,tram,"52.52160458,13.26039687",,,53,Charlottenburg-Wilmersdorf,Westend,west
196533,U-Bhf. Ruhleben,tram,"52.52595777,13.24137187",,,53,Spandau,Spandau,west
196534,Teltowerstrasse Ecke Ruhlebenerstrasse,tram,"52.52649488,13.21644671",,,53,Spandau,Wilhelmstadt,west
196535,Freiheit,tram,"52.53269779,13.20751844",,,53,Spandau,Spandau,west
196536,Spandauer Markt,tram,"52.53687071,13.20531554",,,53,Spandau,Spandau,west
196537,Hafenplatz,tram,"52.54229255,13.20620113",,,53,Spandau,Spandau,west
196538,Lynarstrasse Ecke Neuendorferstrasse,tram,"52.54898037,13.21025253",,,53,Spandau,Hakenfelde,west
196539,Hohenzollernring Ecke Streitstrasse,tram,"52.55572554,13.20753076",,,53,Spandau,Hakenfelde,west
196540,"Hakenfelde, Niederneuendorferallee",tram,"52.57049943,13.21252012",,,53,Spandau,Hakenfelde,west
196541,Lynarstrasse Ecke Schönwalderstrasse,tram,"52.54844825,13.20081057",,,54,Spandau,Spandau,west
196542,"Spandau, Johannesstift",tram,"52.56762417,13.19178261",,,54,Spandau,Hakenfelde,west
196543,Bhf. Zoo,tram,"52.50719346,13.33262988",,,55,Spandau,Hakenfelde,west
196544,Ernst-Reuter-Platz,tram,"52.51159182,13.32257153",,,55,Charlottenburg-Wilmersdorf,Charlottenburg,west
196545,Otto-Suhr-Allee Ecke Leibnizstrasse,tram,"52.51465062,13.31519191",,,55,Charlottenburg-Wilmersdorf,Charlottenburg,west
196546,Osnabrückerstrasse Ecke Tegelerweg,tram,"52.52651985,13.29732033",,,55,Charlottenburg-Wilmersdorf,Charlottenburg,west
196547,Jakob-Kaiser-Platz,tram,"52.53674528,13.29357089",,,55,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,west
196548,Quellweg Ecke Nonnendammallee,tram,"52.53662795,13.26837045",,,55,Charlottenburg-Wilmersdorf,Charlottenburg,west
196549,Paulsternstrasse Ecke Gartenfelderstrasse,tram,"52.54412196,13.24701046",,,55,Spandau,Haselhorst,west
196550,Zitadellenweg Ecke Am Juliusturm,tram,"52.53777974,13.21728515",,,55,Spandau,Siemensstadt,west
