stop_id,stop_name,type,location,in_lines,identifier,stop_description
1967121,Beusselstr.,s-bahn,"52.534444444444,13.329166666667","['KBS 100a', 'KBS 100']",Q323219,
1967122,Beusselstrasse Ecke Huttenstrasse,bus,"52.52738721932152, 13.32862287455893",['A70'],,
1967123,Bhf. Frankfurter Allee,strassenbahn,"52.5138037,13.4773772",['3'],Q65948557,
1967124,Bhf. Friedrichstrasse,bus,"52.5205606637086, 13.388231915342985","['A18', 'A57', 'A59']",,
1967125,Bhf. Friedrichstrasse,strassenbahn,"52.5192805,13.3884107","['71', '46', '70']",Q65095382,
1967126,Bhf. Gesundbrunnen,bus,"52.548738600413905, 13.387745851632966","['A71', 'A61']",,
1967127,Bhf. Hermsdorf,bus,"52.61953939324446, 13.30416069232153",['A15'],,
1967128,Bhf. Hohenzollerndamm,bus,"52.48832716566947, 13.301436926268025",['A21'],,
1967129,"Bhf. Kaulsdorf, Bausdorfstrasse",bus,"52.513154384485595, 13.590937789889518",['A49'],,
1967130,Bhf. Lichtenberg,bus,"52.5112875601879, 13.499591119128855","['O37', 'O30']",,
1967131,Bhf. Lichtenberg,strassenbahn,"52.5123603,13.4977547","['69', '69E']",Q66013733,
1967132,Bhf. Lindenthaler Allee,bus,"52.43102570943782, 13.229881678326638",['A3'],,
1967133,Bhf. Schönefeld,bus,"52.38192403313463, 13.511545079208773",['A36'],,
1967134,Bhf. Schöneweide,bus,"52.45374952013775, 13.510200397684477","['A48', 'A47', 'A26']",,
1967135,Bhf. Schöneweide,strassenbahn,"52.45640818289644, 13.509916574756422","['87', '95', '92', '69', '69E', '85']",,
1967136,Bhf. Tempelhof,bus,"52.47084694496318, 13.385638120230526",['A68'],,
1967137,Bhf. Wannsee,bus,"52.42151302311533, 13.17810256503659","['A3', 'A6', 'A51', 'S4']",,
1967138,Bhf. Wollankstrasse,bus,"52.56453849178735, 13.393420272477442",['A70'],,
1967139,Bhf. Zoo,bus,"52.506232782829265, 13.332362081097921",['A73'],,
1967140,"Bhf. Zoo, Hardenbergplatz",bus,"52.506961767508, 13.333080958799588","['A85', 'A81', 'A94', 'S1', 'A90']",,
1967141,"Bhf. Zoo, Jebensstrasse",bus,"52.50784698878806, 13.332089989862661",['A25'],,
1967142,Biesdorf,s-bahn,"52.5131,13.5554",['KBS 101'],Q4892357,
1967143,"Biesdorf, Köpenickerstrasse",bus,"52.486590045773035, 13.5603645828476","['A8', 'A8E']",,
1967144,Birkbuschstrasse Ecke Siemensstrasse,bus,"52.4424390398498, 13.332082171164004",['A86'],,
1967145,Birkenstr.,u-bahn,"52.532222222222,13.341388888889",['9'],Q555998,
1967146,Birkenstrasse Ecke Perlebergerstrasse,bus,"52.530805568196136, 13.34719740444367",['A16'],,
1967147,Birkenwerder,s-bahn,"52.6885,13.2888",['KBS 104'],Q2343634,
1967148,Bismarckplatz,bus,"52.492064537089135, 13.28493897027407",['A29'],,
1967149,Bismarckstrasse Ecke Bergstrasse,bus,"52.45863794281251, 13.339298022918376","['A68', 'A75']",,
1967150,Bismarckstrasse Ecke Feuerbachstrasse,bus,"52.46451202484802, 13.338933433636415",['A76'],,
1967151,Bismarckstrasse Ecke Steglitzer Damm,bus,"52.45103871422625, 13.337949524239141",['A81'],"nan, nan",
1967152,Björnsonstrasse,strassenbahn,"52.5544232,13.4030585",['3'],Q65920495,
1967153,Blankenburg,s-bahn,"52.5915,13.4435","['KBS 104', 'KBS 105', 'KBS 106']",Q800469,
1967154,"Blankenburg, Bahnhofstrasse",bus,"52.591380472079955, 13.453512267562314",['A42'],,
1967155,"Blankenfelde, Hauptstrasse",bus,"52.63002534735451, 13.38262328371393","['A7', 'A7E']",,
1967156,Blaschkoallee,u-bahn,"52.451944444444,13.449444444444",['7'],Q666911,
1967157,Blaschkoallee Ecke Buschkrugallee,bus,"52.45253617529973, 13.452185710736664",['A67'],,
1967158,Blissestrasse Ecke Mecklenburgische Strasse,bus,"52.4837144745883, 13.320301749435618",['A60'],,
1967159,Blohmstrasse Ecke Illigstrasse,bus,"52.389006433128735, 13.385624567347648","['A82', 'A76']",,
1967160,Blumenstrasse,strassenbahn,"52.44907887643158, 13.760106955990562",['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],,
1967161,Boddinstr.,u-bahn,"52.48,13.425277777778",['8'],Q819495,
1967162,Boelckestrasse Ecke Manteuffelstrasse,bus,"52.46864305363662, 13.37789068899136",['A28'],,
1967163,"Bohnsdorf, Kirche",bus,"52.39948771402893, 13.555574431978044",['A36'],,
1967164,"Bohnsdorf, Waldstrasse",bus,"52.389397192754984, 13.570666562153916",['AD/38'],,
1967165,Bonhoeffer Nervenklinik,bus,"52.57804915259495, 13.332858932266909",['A14'],,
1967166,Bonhoeffer-Heim,bus,"52.57940412664757, 13.33327468081513",['A62'],,
1967167,Borgsdorf,s-bahn,"52.7155,13.2764",['KBS 104'],Q4093486,
1967168,Bornholmer Strasse,strassenbahn,"52.5537705,13.4138898",['49'],,
1967169,Bornholmerstrasse Ecke Schönhauser Allee,strassenbahn,"52.5537705,13.4138898","""['22', '46']""",Q65076842,
1967170,"Bornholmerstrasse, Sektorengrenze",bus,"52.5549426407197, 13.395363798814545",['A89'],,
1967171,Borsigwerke,u-bahn,"52.5819,13.2907",['6'],Q525185,
1967172,Borussenstrasse Ecke Kronprizessinnen Weg,bus,"52.42987973140939, 13.185060134093185",['A3'],,
1967173,Boschpolerstrasse,bus,"52.5281225944603, 13.548869333486577",['O37'],,
1967174,Botanischer Garten,bus,"52.458598799471524, 13.303436055459807","['A1', 'A68']",,
1967175,Botanischer Garten,s-bahn,"52.44806,13.30722",['KBS 100e'],Q800498,
1967176,Boxhagenerstrasse Ecke Holteistrasse,bus,"52.508613193309614, 13.466277189422302",['O30'],,
1967177,Brandenburgischestrasse Ecke Blissestrasse,bus,"52.48649713854125, 13.320383969408674",['A89'],,
1967178,Breite Strasse Ecke Albrechtstrasse,bus,"52.45435057367761, 13.328307509759025",['A68'],,
1967179,Breitenbachplatz,bus,"52.467219717443385, 13.309473490660878","['A1', 'A32', 'A16']",,
1967180,Breitenbachplatz,u-bahn,"52.466388888889,13.308055555556",['2'],Q571339,
1967181,Breitenbachstrasse Ecke Eichborndamm,bus,"52.57783789535704, 13.314837431368987","['A21', 'A15']",,
1967182,Breitscheidplatz,bus,"52.504438063129996, 13.33564615707506","['A29', 'A60', 'A19']",,
1967183,Bristolstrasse Ecke Barfusstrasse,bus,"52.55830888506821, 13.35117447644734",['A12'],,
1967184,Britz-Süd,u-bahn,"52.437777777778,13.448055555556",['7'],Q571845,
1967185,Britzer Damm Ecke Gradestrasse,bus,"52.45262467877224, 13.438590226068557",['A73'],,
1967186,Britzer Damm Ecke Tempelhofer Weg,bus,"52.44894113315902, 13.436220481040927",['A25'],"nan+nan, nan",
1967187,Britzerstrasse Ecke Schnellerstrasse,strassenbahn,"52.4540779482888, 13.519339810644082",['92'],,
1967188,Brixplatz,bus,"52.51907944117457, 13.25699370576959",['A4'],,
1967189,Brunnenplatz,bus,"52.54967231813887, 13.377205988834362",['A99'],,
1967190,Brunnenstrasse,strassenbahn,"52.5324542,13.3974236","['46', '70']",Q65691740,
1967191,Brunnenstrasse Ecke Lortzingstrasse,bus,"52.542546240732094, 13.392728124104385",['A99'],,
1967192,Brückenstrasse,strassenbahn,"52.4586564,13.5121185",['85'],Q65951869,
1967193,Buch,s-bahn,"52.6359,13.4917",['KBS 106'],Q4892359,
1967194,"Buch, Kiesgruben",bus,"52.641758052786535, 13.515964627443202",['A42'],,
1967195,"Buchholz, Hauptstrasse",strassenbahn,"52.619072064369824, 13.393383358408967",['49'],,
1967196,Buckower Ch.,s-bahn,"52.4103,13.3829",['KBS 100c'],Q800499,
1967197,Buckower Chaussee Ecke Lichtenrader Damm,bus,"52.41457113222887, 13.401203951196644",['A76'],,
1967198,Buckower Damm Ecke Alt-Buchow,bus,"52.423661044192706, 13.436628244110853",['A52'],,
1967199,Buckower Damm Ecke Alt-Buckow,bus,"52.42364382786418, 13.436660506458884",['A78'],,
1967200,Buckower Damm Ecke Britzer Damm,bus,"52.444174114112364, 13.43362519576455",['A98'],,
1967201,Buckower Friedhof,bus,"52.42151537347778, 13.43036950960343",['A52'],,
1967202,Bundes Allee Ecke Lietzenburgerstrasse,bus,"52.50049288481701, 13.330833764347265",['A60'],,
1967203,Bundesallee Ecke Badenische Strasse,bus,"52.48613795045858, 13.33110029774997",['A4'],,
1967204,Bundesallee Ecke Berliner Strasse,bus,"52.487321004799746, 13.331012834110986","['A85', 'A89', 'A74']",,
1967205,Bundesallee Ecke Rheinstrasse,bus,"52.46493423553767, 13.328438507021911","['A48', 'A84']",,
1967206,Bundesallee Ecke Trautenaustrasse,bus,"52.49316625279048, 13.330879553185573",['A50'],,
1967207,Bundesplatz,bus,"52.478678991134835, 13.32860278411238","['A2', 'A25', 'A86', 'A85', 'A81', 'A16', 'A65']",,
1967208,Buschallee,strassenbahn,"52.5537598,13.4691966","['72', '74', '73']",Q65546661,
1967209,Buschallee Ecke Klement-Gottwald-Allee,bus,"52.55387173520125, 13.467543412166556",['A46'],,
1967210,Buschallee Ecke Klement-Gottwald-Allee,strassenbahn,"52.5537598,13.4691966",['70'],Q65546661,
1967211,Buschkrug Alle Ecke Blaschko-Allee,bus,"52.452543995347135, 13.452160354904555",['A73'],,
1967212,"Bölschestrasse, Brauerei",strassenbahn,"52.44699265840037, 13.624251999339991","['84', '87']",,
1967213,Bühler Weg Ecke Marienfelder Chaussee,bus,"52.4172962327419, 13.412931562438606",['A52'],,
1967214,Bülowstr.,u-bahn,"52.497552777778,13.363419444444",['2'],Q374881,
1967215,Bülowstrasse Ecke Potsdamer Strasse,bus,"52.49785436286328, 13.362010881893301",['A19'],"nan, nan",
1967216,Bürgerwäldchen,strassenbahn,"52.4893741,13.6064139",['83'],Q66364551,
1967217,Bürknersfelde,bus,"52.538889807153126, 13.534159376784622","['A43', 'O37']",,
1967218,Carl-Schurz-Strasse Ecke Am Juliusturm,bus,"52.539564379064075, 13.205586144912843",['A55'],,
1967219,Carl-Schurz-Strasse Ecke Neuendorfer Strasse,bus,"52.54010263102275, 13.203987462586664",['A13'],,
1967220,Carl-Schurz-Strasse Ecke Seegefelder Strasse,bus,"52.535117236377395, 13.199792702923848",['A99'],,
1967221,Cauerstrasse Ecke Otto-Suhr-Allee,bus,"52.514698471098995, 13.315230316194386","['A55', 'A54', 'S1']",,
1967222,Cauerstrasse Ecke Wilmersdorferstrasse,bus,"52.514688043406586, 13.31517213109502",['A86'],,
1967223,Charlottenburg,s-bahn,"52.504722222222,13.303333333333","['KBS 100g', 'KBS 100k', 'KBS 100h']",Q111326217,
1967224,Charlottenstrasse Ecke Französische Straße,bus,"52.51487005089368, 13.391123259408321",['A18'],,
1967225,Chausseehaus,bus,"52.430090871325774, 13.614694292071622",['A27'],,
1967226,Chausseestrasse,strassenbahn,"52.53061984499073, 13.383042789757935","['82', '70']",,
1967227,Chemische Fabrik,strassenbahn,"52.42696432509712, 13.573540465650169",['86'],,
1967228,Chemnitzer Strasse Ecke Alt-Kaulsdorf,bus,"52.505156423214295, 13.58155740370254",['A27'],,
1967229,Clayallee Ecke Berliner Strasse,bus,"52.435061281531794, 13.260469051198768",['A66'],,
1967230,Clayallee Ecke Königin-Luise-Strasse,bus,"52.46044681153186, 13.274898269312029","['A1', 'A68']",,
1967231,Colomierstrasse,bus,"52.42928675585897, 13.164090298875724",['A51'],,
1967232,Columbiadamm Ecke Friesenstrasse,bus,"52.483967865507275, 13.39436897076973",['A24'],,
1967233,Corrensplatz,bus,"52.446014012041694, 13.284264679815902",['A11'],,
1967234,Cyclopstrasse,bus,"52.60208376924525, 13.32483857919441",['A12'],,
1967235,Cyclopstrasse Ecke Oranienburger Strasse,bus,"52.59742743850453, 13.33252389138792",['A15'],,
1967236,Cyclopstrasse Ecke Waidmannsluster Damm,bus,"52.607017376341744, 13.319760309798667",['A20'],,
1967237,DRK-Krankenhaus,bus,"52.518781388043045, 13.276192594126243",['A21'],,
1967238,Dahlem-Dorf,u-bahn,"52.456944444444,13.289444444444",['2'],Q668585,
1967239,Dahlemer Weg Ecke Berlinerstrasse,bus,"52.44190080868025, 13.282765635681413",['A48'],,
1967240,Dahlemer Weg Ecke Seehofstrasse,bus,"52.42635119855681, 13.276835963403045",['A53'],,
1967241,Daimlerstrasse Ecke Großbeerenstrasse,bus,"52.42629029622166, 13.374388470163575",['A11'],,
1967242,Dammweg Ecke Sonnenallee,bus,"52.470259476139645, 13.46464808061061",['A67'],,
1967243,Daumstrasse,bus,"52.540609965802126, 13.232264733228831",['A13'],,
1967244,Degnerstrasse,strassenbahn,"52.54488036635163, 13.493949954029993","['63', '64']",,
1967245,Detmolder Strasse Ecke Blissestrasse,bus,"52.47876002753526, 13.320303638716377",['A1'],,
1967246,Deutsche Oper (Bismarckstr.),u-bahn,"52.511944444444,13.310555555556","['1', '5']",Q869501,
1967247,Deutsche Staatsoper,bus,"52.51738792599121, 13.39467182238642","['A57', 'A9']",,
1967248,Deutschlandhalle,bus,"52.49962817740136, 13.26898769147191",['A69'],,
1967249,Diepensee,bus,"52.300569220227956, 13.588920019126693",['AD/38'],,
1967250,Dimitroffstr.,u-bahn,"52.541666666667,13.412222222222",['A'],Q571382,
1967251,Dimitroffstrasse Ecke Landsberger Allee,strassenbahn,"52.5264303512303, 13.447596791543624","['63', '64', '69', '69E']",,
1967252,Dimitroffstrasse vor Cotheniusstrasse,bus,"52.52774513816488, 13.446205246642096","['O37', 'A54']",,
1967253,Dingelstädterstrasse Ecke Landsberger Chaussee,bus,"52.535876725188466, 13.521913733051441",['O37'],,
1967254,Dirschelweg Ecke Rixdorferstrasse,bus,"52.44494236616937, 13.400130144681569",['A33'],,
1967255,Dohlengrund,bus,"52.49817919031105, 13.56339788185001","['A8', 'A8E']",,
1967256,Dominicusstrasse Ecke Hauptstrasse,bus,"52.48180071652041, 13.348377997983935","['A84', 'A75']",,
1967257,Dominikus-Krankenhaus,bus,"52.626196524368744, 13.294495665499268",['A15'],,
1967258,Donnersmarckplatz,bus,"52.62982465046043, 13.28047497184123","['A12', 'A15']",,
1967259,"Doppel-Süd, Berlepschstrasse",bus,"52.42115284920077, 13.226688767210124",['A66'],,
1967260,Dorfaue,strassenbahn,"52.478869891771325, 13.700379205739726","['S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)']",,
1967261,Drakestrasse Ecke Ringstrasse,bus,"52.43979507204022, 13.300191166543234",['A85'],,
1967262,Drakestrasse Ecke Unter den Eichen,bus,"52.44573233334527, 13.293697221399606",['A48'],,
1967263,Drontheimer Strasse Ecke Osloer Strasse,bus,"52.55646891407764, 13.377008238722954",['A89'],,
1967264,Dudenstrasse Ecke Katsbachstrasse,bus,"52.48502833238191, 13.376557682735372",['A28'],,
1967265,Dönhoffplatz,strassenbahn,"52.509950568117645, 13.398144081918815","['74', '64']",,
1967266,Düppel-Kleinmachnow,s-bahn,"52.421388888889,13.226666666667",['KBS 100f'],Q44763529,
1967267,Ebersstrasse Ecke Dominicusstrasse,bus,"52.48014768414275, 13.352146382023703",['A73'],,
1967268,Ebersstrasse Ecke Hauptstrasse,bus,"52.47846766815311, 13.344150314712941",['A84'],,
1967269,Eberswalderstrasse Ecke Oderberger Strasse,strassenbahn,"52.54061076763243, 13.404559930731686",['4'],",+nan",
1967270,Ebertystrasse Ecke Leninallee,bus,"52.52722237261361, 13.450799684654514",['O30'],,
1967271,Edelweißstrasse,bus,"52.58637603770021, 13.367525194816494",['A58'],,
1967272,Edisonstrasse,strassenbahn,"52.4619496,13.5139049","['95', '85']",Q65951882,
1967273,Efeuweg Ecke Rudowerstrasse,bus,"52.42964561846981, 13.477987920622757",['A52'],,
1967274,Egelingzeile,bus,"52.46361812486443, 13.369990724217713",['A74'],,
1967275,Ehrenmal,bus,"52.57958419912971, 13.375974716701414",['A58'],,
1967276,Eichbornstr.,s-bahn,"52.5776,13.3169",['KBS 100c'],Q800500,
1967277,Eichenauer Weg Ecke Waßmannsdorfer Chaussee,bus,"52.41260921019956, 13.495104515339074",['A93'],,
1967278,Eichendamm,strassenbahn,"52.45567448233044, 13.730971293129528",['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],,
1967279,Eichkamp,s-bahn,"52.4987,13.2702",['KBS 100g'],Q800504,
1967280,"Eichkamp, Dauerwaldweg",bus,"52.48939301356019, 13.260627757415762",['A69'],,
1967281,Eichwalde,s-bahn,"52.3715,13.6152","['KBS 103', 'KBS 105']",Q19274479,
1967282,Eisenacherstrasse Ecke Rixdorferstrasse,bus,"52.446751756007316, 13.401953294390218",['A77'],,
1967283,Elisabethstrasse,bus,"52.53409533705918, 13.55949915809485",['O37'],,
1967284,Elsenstrasse Ecke Am Treptower Park,strassenbahn,"52.49175632207382, 13.457757874335021",['95'],,
1967285,Elsterplatz,bus,"52.47977982878401, 13.285507613099716","['S3', 'A10']",,
1967286,Elsässer Strasse,bus,"52.63337294510061, 13.345103420124245",['A7'],,
1967287,Emmentaler Strasse Ecke Aroserallee,bus,"52.56751501366963, 13.351181437925797",['A12'],,
1967288,Englerallee,bus,"52.46177802552459, 13.304473295414123",['A16'],,
1967289,Erkner,s-bahn,"52.4296,13.7513",['KBS 102'],Q14434071,
1967290,Erkstrasse Ecke Sonnenallee,bus,"52.481673740100334, 13.440111510727606","['A95', 'A67']",,
1967291,Ernst-Reuter-Platz,bus,"52.511591823135106, 13.322571528312595","['A86', 'A55', 'S1', 'A90', 'A54']",,
1967292,Ernst-Reuter-Platz,u-bahn,"52.511944444444,13.322222222222",['1'],Q658361,
1967293,Ernststrasse Ecke Conradstrasse,bus,"52.58313229442085, 13.300014110893347",['A15'],,
1967294,Eythstrasse,bus,"52.45972284347706, 13.366428299506616",['A74'],,
1967295,Fahlenbergstrasse Ecke Fürstenwalder Allee,bus,"52.431470149043314, 13.718708856639706",['A22'],,
1967296,Falkenberger Chaussee Ecke Wartenbergerstrasse,bus,"52.56529727326355, 13.512555070093129",['A39'],,
1967297,Falkenbergerstrasse Ecke Wartenberger Strasse,strassenbahn,"52.55036672097044, 13.509915032138812",['63'],,
1967298,Falkenhöhe,bus,"52.400507029940435, 13.538229483128243",['A23'],,
1967299,Falkenplatz,bus,"52.58490937545724, 13.227619925618022","['A14E', 'A20']",,
1967300,Falkenseer Chaussee,bus,"52.54750354783305, 13.184668062763297",['A5'],,
1967301,Falkenseer Platz,bus,"52.54045617500718, 13.203419756102146",['A97'],,
1967302,Fasanenstrasse,strassenbahn,"52.45303125634222, 13.744280675634114",['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],,
1967303,Fehrbelliner Platz,bus,"52.49040638965375, 13.314204217177087","['S3', 'A86', 'A74']",,
1967304,Fehrbelliner Platz,u-bahn,"52.490277777778,13.314444444444",['2'],Q663245,
1967305,Feldtmannstrasse,bus,"52.56401588379611, 13.46980857664685",['A46'],,
1967306,Fennstrasse Ecke Tegeler Strasse,bus,"52.537921114358255, 13.361618236551074",['A16'],,
1967307,Feuerbachstr.,s-bahn,"52.463611111111,13.332777777778",['KBS 100e'],Q800501,
1967308,"Fichtenau, Post",bus,"52.46613931662864, 13.69970161365516",['A22'],,
1967309,Fichtestrasse Ecke Schopenhauerstrasse,bus,"52.47979924975105, 13.617292306977053",['A8'],,
1967310,Finisterwegstrasse Ecke Eichhorster Weg,bus,"52.600017149962646, 13.341231608668739",['A21E'],,
1967311,Florastrasse Ecke Mühlenstrasse,bus,"52.56537665983281, 13.406540628376627","['A7', 'A7E']",,
1967312,Flughafen,bus,"52.470965141866394, 13.385641462324475","['A24', 'A19']",,
1967313,"Flughafen, Dudenstrasse",bus,"52.48503275411409, 13.385962279255633",['A96'],,
1967314,Fontanestrasse,bus,"52.58985938767378, 13.361193570257216",['A58'],,
1967315,Forckenbeckstrasse Ecke Hohenzollern Damm,bus,"52.48220863581305, 13.290056603491559",['A50'],,
1967316,Frankfurter Allee,s-bahn,"52.514166666667,13.474722222222","['KBS 104', 'KBS 105', 'KBS 106a', 'KBS 106']",Q111250033,
1967317,Frankfurter Allee,u-bahn,"52.513638888889,13.475694444444",['E'],Q3752007,
1967318,Frankfurter Tor,strassenbahn,"52.5153903,13.4540172","['13', '4']",Q65706246+nan,
1967319,Frankfurter Tor,u-bahn,"52.515833333333,13.454166666667",['E'],Q568627,
1967320,Französische Strasse,bus,"52.51479530644954, 13.389211606710221",['A59'],,
1967321,Fredersdorf (b Bln),s-bahn,"52.5265,13.7625",['KBS 101'],Q15197387,
1967322,Freie Scholle,bus,"52.599851537868666, 13.301736158422598",['A20'],,
1967323,Freiheitsweg,bus,"52.589234484667436, 13.241140559071075",['A20'],,
1967324,Friedenau,s-bahn,"52.47,13.341",['KBS 100e'],Q800471,
1967325,Friedenstrasse,bus,"52.417223782342035, 13.138950169993388",['A6'],,
1967326,Friedhof Rudow,bus,"52.42113122136662, 13.503199151482875",['A52'],,
1967327,Friedrich-Junge-Strasse,bus,"52.49382897072681, 13.471572865851856",['82P'],,
1967328,Friedrich-Wilhelm-Platz,bus,"52.47128806242274, 13.328362126543809","['A85', 'A2', 'A81', 'A17']",,
1967329,Friedrichsfelde,u-bahn,"52.506111111111,13.512777777778",['E'],Q429781,
1967330,Friedrichsfelde Ost,s-bahn,"52.5141,13.5198",['KBS 101'],Q800473,
1967331,"Friedrichsfelde, Kirche",bus,"52.50577533937467, 13.51929256964204",['A43/R'],,
1967332,Friedrichshagen,s-bahn,"52.4574,13.6233",['KBS 102'],Q800474,
1967333,"Friedrichshagen, Wasserwerk",strassenbahn,"52.4560563,13.6419956",['84'],Q66362601,
1967334,Friedrichstr.,s-bahn,"52.52027777777778,13.386944444444444","['KBS 100e', 'KBS 103', 'KBS 102', 'KBS 100d', 'KBS 103a', 'KBS 101', 'KBS 100g', 'KBS 100c', 'KBS 100h']",Q111219456,
1967335,Friedrichstrasse,strassenbahn,"52.52636080908775, 13.387195555518279",['73'],,
1967336,Friedrichstrasse Ecke Leipzigerstrasse,strassenbahn,"52.5103602362092, 13.38989950699694",['74'],,
1967337,Friedrichstrasse Ecke Oranienburgerstrasse,strassenbahn,"52.52631681862265, 13.387235637634488",['63'],,
1967338,Friedrichstrasse Ecke Unter den Linden,bus,"52.51718498081941, 13.388821428784585",['A9'],,
1967339,Friesenstrasse Ecke Columbiadamm,bus,"52.483955843943605, 13.394382269747895",['A4'],,
